1
283.8899,251.1075,42.7237,44.4109
285.4589,250.6207,42.3299,45.3845
288.3725,249.9830,40.6461,46.6598
288.9135,251.0382,39.5641,47.2976
289.1380,256.0562,39.1151,48.1939
289.1616,255.2297,39.0679,48.4739
289.2915,255.7246,38.8081,48.8608
289.1329,256.8132,39.1253,48.0618
288.2361,260.0969,39.5476,48.3506
287.1893,264.2458,40.2589,48.3477
285.0160,261.3709,40.4237,48.5218
283.5698,261.3671,39.1183,49.9287
280.5362,262.3795,39.5866,47.9038
281.6106,264.4560,40.1902,46.5033
279.9640,266.2740,40.7546,45.5961
280.5477,267.5869,40.9467,45.6889
281.0801,268.1935,41.2456,45.8395
280.2252,268.1509,41.5844,45.9246
280.0978,272.9223,41.8393,46.0256
281.7563,272.0362,41.2889,46.4145
281.7328,267.7149,41.3359,46.7738
281.1425,268.2063,41.1296,47.1778
279.0352,266.9042,41.1747,47.0022
281.9654,266.5208,40.8657,46.3812
281.4331,265.3791,40.5570,45.9182
279.2435,270.3795,40.8527,45.4454
277.6441,271.3835,41.3345,44.7960
278.4000,271.4950,41.1787,44.5729
278.8084,271.0752,41.7121,44.0625
274.8495,270.6139,41.5260,43.6344
277.1838,275.2762,40.8803,43.6968
276.3139,277.5589,41.2884,43.1266
275.6919,276.7087,41.2031,43.4977
276.3621,276.8195,41.1965,43.2761
276.7534,275.9314,40.4139,43.7222
276.6176,275.8751,40.6854,43.8348
277.4577,276.2674,40.3361,44.3810
278.5514,274.0060,39.4825,46.2363
278.6732,272.2889,37.8900,48.3215
280.3716,272.4159,37.2036,48.0676
281.0549,276.3820,38.5172,46.8361
280.4869,272.0205,39.6532,46.1611
279.2186,272.1521,40.8394,45.8979
277.4162,270.2607,41.7134,45.5847
277.4834,270.7090,41.5790,46.0624
276.1814,269.1949,41.4236,46.3313
276.3880,268.8211,41.0103,47.0788
274.9947,268.5075,41.0242,47.7061
274.1208,269.8249,41.3757,47.8640
273.1764,270.2990,41.8600,48.3202
272.4874,268.5474,41.8188,48.9849
274.8184,262.9329,40.0145,50.2118
273.7379,268.3589,40.7569,50.7087
271.8862,268.7790,41.5837,51.3068
271.5120,268.5870,42.3321,51.6908
270.5793,269.0782,42.7188,52.1873
268.9290,268.1732,43.0340,52.5044
267.3482,267.1413,43.1901,53.0656
265.5095,267.0543,43.8398,53.2396
266.2022,266.3563,43.9813,53.1086
264.4241,267.3000,44.4830,52.7484
258.7269,266.3883,43.6388,53.0421
258.4659,268.6817,44.1610,53.0174
258.6493,268.3695,43.7941,53.6418
257.1612,268.8321,43.7053,54.2491
256.5733,270.6439,43.3407,55.2466
255.2116,269.4688,42.9648,56.0470
254.1108,263.9441,42.0547,54.6498
251.6116,268.1109,42.4941,53.9146
248.3449,269.0373,42.9652,53.5774
248.5023,268.2274,42.6503,53.6790
246.2395,268.1154,42.6323,53.9031
245.3678,268.1191,42.8583,53.8956
245.1233,268.2123,43.3472,53.7092
242.1589,266.4228,43.1710,54.2358
242.0211,266.3282,43.4464,54.4249
242.9934,266.1810,43.0407,54.7193
244.7369,266.5185,42.6274,55.5812
251.4715,267.5985,41.5040,54.9644
249.7023,267.8650,42.0112,54.4314
249.6519,267.9645,42.1121,54.2324
250.4918,268.0168,41.9466,54.1276
251.8943,268.9003,42.1614,53.8707
253.1331,270.4784,42.7029,53.7335
252.1083,271.8988,43.2362,53.9251
252.0912,270.9971,43.2705,54.2006
251.2679,270.8577,43.3845,54.4796
251.2680,270.6549,43.3843,54.8850
251.1581,271.3838,43.6041,54.9721
251.0124,271.3649,43.8955,55.0100
250.0399,271.2715,44.2855,55.1969
249.1575,271.1640,44.4859,55.4117
246.7223,271.3119,44.6438,55.1161
246.9783,271.0046,44.1317,55.7305
247.3357,264.1115,41.8470,56.9569
244.1980,265.4619,41.9168,55.8075
243.1884,265.0527,42.4008,55.0909
242.4940,260.5962,42.2577,54.8116
238.0668,266.2516,41.9593,54.1790
239.9890,266.3766,41.1367,53.9290
249.7697,283.2724,42.4872,51.5052
266.2018,304.1812,43.6283,49.6068
281.9939,307.2290,44.3295,47.9138
301.6412,313.4815,44.2490,48.4802
322.1173,320.9900,44.1747,48.0625
349.2730,328.7448,45.0481,47.0752
358.4017,331.6217,42.7481,50.0253
360.1466,334.4911,40.7181,51.5859
362.2385,332.8503,40.8876,51.9654
364.0327,326.9527,41.6781,50.6237
368.7069,317.5750,42.4928,50.5047
372.5573,317.1683,42.1077,51.3182
374.8419,318.5291,41.9471,51.5357
369.0182,316.9391,41.8326,51.7752
368.0739,316.9517,42.2491,51.7499
367.8039,321.3932,42.7892,51.7373
365.1866,321.9379,43.5629,52.1350
362.9019,322.4206,43.6157,52.6751
360.6558,322.3354,43.5638,52.8454
360.3877,325.3622,44.0999,52.8579
361.3909,322.7943,42.0936,54.9431
354.1722,324.9993,42.8079,53.5826
351.9628,325.3449,42.6799,52.8913
346.2718,319.8705,42.0387,53.3199
338.7135,315.6550,40.6654,54.2554
332.3518,315.4194,41.4609,53.2356
334.0806,316.2391,40.9801,53.0846
334.4048,320.7708,41.8100,52.8909
334.2613,316.4011,42.0969,52.6974
329.0433,316.4542,42.0996,52.5912
328.5816,317.1846,43.0229,51.1304
328.0191,317.7862,44.1480,49.9272
328.0609,316.4833,44.0645,49.5714
330.4371,311.0008,42.2598,50.2188
327.6161,305.0614,40.6268,51.9126
321.2272,305.5750,41.7678,50.8854
320.9807,306.4836,42.2609,50.5256
315.7753,312.2965,42.4532,50.5778
306.2195,316.2754,44.0010,49.9382
302.4753,319.4417,42.6177,50.9987
303.2220,320.1723,42.5972,51.0102
303.8604,320.3728,42.7931,50.6093
304.7726,320.1706,42.4381,51.0137
304.6335,317.3665,42.7163,50.7413
308.5950,311.4149,42.1455,50.8813
308.5569,307.8845,42.2216,50.6252
309.2171,304.4967,42.3620,50.0975
313.2350,300.7411,40.1452,51.7896
312.5699,293.6257,40.0306,51.5715
316.6104,293.1042,40.5876,51.1747
314.2143,294.0595,42.4945,49.2643
313.3444,294.4244,42.7903,48.5345
312.8640,295.6819,43.7511,47.4569
315.8315,293.9434,42.1242,48.0619
314.8294,291.0736,41.2894,48.1234
319.9797,288.1192,40.8381,48.4041
320.1230,284.6664,40.5515,48.2890
322.7021,283.0767,39.5867,48.6730
322.6228,281.8560,38.3572,49.7263
321.2831,279.6268,38.2681,50.0320
324.9759,274.6277,37.8198,50.3179
334.3507,270.5175,37.0686,50.2313
329.3345,269.1403,36.1341,50.2438
329.8355,271.0154,36.4877,49.2051
328.9055,271.5919,37.0019,48.0522
329.9636,270.3159,36.2223,47.9310
328.8690,269.4182,37.0894,47.0823
329.7353,265.9841,38.0034,46.0113
330.2753,266.6662,38.2448,45.9687
332.5758,267.0926,37.6184,46.4407
334.8643,267.2053,37.0070,46.2153
335.8831,268.4173,36.2780,46.4084
335.1302,268.7467,36.4841,45.7496
335.9354,267.4010,37.4598,44.5621
336.9714,263.3909,36.6782,44.8395
339.1473,266.5973,36.1728,44.8373
337.9745,263.4175,35.9706,44.8274
338.9544,259.4280,35.2812,45.1833
337.9771,251.0687,35.9712,44.1954
338.1447,251.4562,35.6358,44.6811
338.3627,249.9391,35.2000,45.1896
338.7669,250.1005,35.6550,44.8668
339.3352,246.8168,35.7845,45.1043
343.3652,247.8726,35.3547,45.5362
345.2112,250.4671,35.4767,45.4326
350.9824,249.7977,35.3802,45.4998
354.5252,246.3739,34.6506,45.9912
354.4268,247.7506,34.8474,45.7715
357.3016,246.2663,32.8977,47.4734
356.5879,248.9352,33.0647,47.1775
358.5487,245.0713,32.9194,47.3527
359.1700,245.2563,32.9358,46.9827
358.4841,248.3392,33.0539,47.0853
359.4584,247.9697,33.6197,46.5671
361.1071,247.4784,34.0983,46.2912
360.9138,247.4865,34.4848,46.2748
361.2084,247.8161,35.1641,45.6158
364.3258,247.8225,35.2766,45.6029
361.8300,251.4804,36.4549,44.6425
357.6653,254.1963,38.4067,43.0374
365.2745,253.0393,38.5732,42.7872
366.3817,248.2649,36.3587,44.6510
367.8322,242.8348,36.0060,45.3185
367.1122,243.0632,36.1672,44.8617
368.2837,240.2268,36.3727,44.1635
369.7458,242.4447,35.9823,43.5281
371.0965,245.8238,35.7821,43.0235
370.4961,245.8809,35.7432,42.9093
368.6067,249.4541,35.8101,43.1870
369.3140,251.1306,35.6381,43.5620
366.4067,251.6672,35.2243,43.7345
364.5574,257.2753,35.1980,43.6931
358.9669,256.2094,35.2139,43.3437
358.4506,255.1371,35.0111,43.0173
358.3930,250.2396,35.1261,42.9950
360.1721,249.2560,34.0254,43.7336
356.2663,247.5883,34.5040,43.4024
355.3673,247.0951,35.0770,43.1639
355.6811,246.6838,34.4495,43.9866
351.0911,244.9120,34.9989,43.8313
347.6576,243.0879,35.6687,43.7611
344.9120,243.7071,36.1629,43.7720
342.0477,246.2629,36.8619,43.6899
341.8187,240.9728,37.3200,44.1311
340.9324,241.4440,37.8109,44.4702
338.8173,241.2334,38.1570,44.8914
339.7914,240.0826,37.5156,45.8862
339.6497,238.0560,37.7990,46.0042
341.7963,233.2789,36.1421,47.6493
341.6777,232.3869,36.3793,48.1170
342.0652,232.9451,36.9316,47.0005
342.4977,231.8573,37.3862,46.5375
343.4054,231.0301,38.2100,45.5525
339.4548,231.4974,39.5221,44.6178
342.7887,230.2321,39.4764,44.4995
341.3130,232.4433,39.7841,44.0427
341.0620,230.0296,40.2862,43.5914
340.7655,230.1840,39.5585,44.6032
339.2274,231.0427,38.6603,45.5355
343.5016,230.2911,38.0607,45.7139
344.0870,225.9621,36.8899,46.4644
346.1571,229.1424,36.6813,46.6564
346.7541,223.4287,35.4872,47.6033
347.6824,218.2665,34.9357,47.4875
348.6857,218.6658,35.5175,46.6887
348.4305,218.9395,36.0279,46.1415
346.7991,220.5131,36.7078,45.5773
347.9632,219.8777,36.9674,45.5542
351.5901,215.5190,37.5002,45.1871
