1
299.1707,136.3489,71.6544,85.2863
296.2215,139.2593,72.6145,84.4038
295.9451,143.6349,73.1673,85.5367
295.8736,145.2493,73.3103,87.3025
295.7155,144.7242,73.6265,88.3527
302.0856,144.3394,73.6275,89.1223
303.5637,143.2272,73.2313,88.7868
301.3274,143.4764,75.1554,88.2883
300.2997,146.1570,77.2106,88.0709
301.0746,145.4997,78.2623,89.3853
307.9901,146.2574,80.2633,90.5088
309.7267,140.4838,82.1665,91.3034
313.4377,135.6345,82.9369,92.8095
316.0987,128.5666,83.1482,93.1124
321.3856,128.7283,83.6729,92.7889
321.1489,125.4512,84.1463,93.7871
328.0925,127.4892,84.2646,95.3133
327.5054,128.3626,85.4386,96.3931
327.3943,121.3432,88.5231,96.1210
332.4304,116.5343,90.0795,97.0173
341.3434,114.5047,89.9291,98.1307
343.1062,111.4408,89.3643,98.3366
348.9569,111.1943,89.4832,98.8297
358.7798,121.5442,90.5899,98.8824
366.3018,130.7629,90.4613,101.3267
373.5616,132.5938,91.0372,103.7030
363.8688,120.5314,92.0318,103.3067
353.5526,108.4810,91.1398,102.8082
343.3329,94.6077,90.2088,103.0784
339.5062,85.9825,88.7355,102.0757
334.9437,84.6094,85.8482,101.8187
334.9703,83.8419,85.7952,100.4010
334.9393,86.7241,85.8570,100.4966
334.5720,97.1318,86.5917,100.2082
345.6850,110.4243,87.8839,100.0813
350.4458,119.1490,90.1963,100.3830
369.4130,146.1205,91.2642,103.4433
359.1178,129.5666,93.4661,102.8387
356.6778,120.4706,95.2556,102.4877
355.9585,109.0734,93.5807,103.4872
355.2551,97.5967,91.8850,104.7235
353.3405,88.2803,92.6196,104.7889
350.2642,87.7213,92.5575,105.9070
348.0328,90.7163,93.8967,106.1643
350.5849,100.5261,95.0907,105.4393
351.4781,108.2966,96.4611,105.6827
357.6139,121.0865,96.9198,105.5632
369.2695,148.4409,95.9244,108.2381
367.2101,149.1613,96.8296,110.0109
357.2700,134.4974,97.1758,113.2933
357.5388,127.4218,96.6381,114.1963
349.1641,117.0715,96.8008,114.9929
348.8086,110.2386,97.5118,115.3297
346.5085,108.6261,98.7630,115.2057
346.0256,115.4911,99.7289,114.9441
345.9652,126.2087,96.4711,117.1588
345.8376,137.5060,93.3661,118.0864
346.3090,156.3514,92.4232,116.9625
346.5405,170.2384,91.9602,115.5224
335.4254,166.9411,91.3552,115.5927
324.7425,144.7651,89.9469,114.3968
321.9859,134.7698,89.0358,111.9016
309.6739,123.7659,88.3858,108.6354
297.0057,114.2063,88.9334,102.9659
296.6868,116.7418,89.5713,97.8950
294.4061,122.6530,88.2297,94.9269
294.4783,127.0961,85.2013,94.6924
294.2986,137.4803,82.7287,96.5799
295.3158,156.0341,80.6943,96.1538
296.8348,172.3949,77.6563,96.8204
298.2136,193.7818,74.8988,97.9426
292.6420,184.9613,75.1785,99.2885
281.4841,166.4712,75.5668,97.8955
275.7112,153.7793,76.2084,98.7451
270.9922,135.6207,74.6487,99.3195
261.3271,127.1741,74.8495,97.0833
261.1322,127.3619,75.2394,94.0057
258.7301,127.4542,74.7211,91.1599
258.0197,130.8299,73.5328,89.6267
256.2125,146.0150,72.0147,92.6187
255.9921,161.3840,72.4554,92.9316
253.1389,179.3978,72.9628,93.2973
249.2443,189.4657,72.9119,94.0685
249.3367,191.7334,72.7270,94.7817
247.4270,182.9918,73.9144,93.8393
246.2191,177.7823,73.6930,91.0727
239.0536,178.7964,72.4771,89.0445
237.2235,185.5952,73.5971,85.6082
236.1328,194.1326,73.2730,83.5658
236.2469,200.0578,73.0448,81.5896
235.2112,209.6171,72.6820,79.5108
232.1152,211.5088,71.6856,78.1235
230.6441,215.3161,72.2692,77.5848
231.4308,217.9678,73.0554,77.0005
231.1529,216.1655,73.6111,75.8795
233.8748,208.9971,72.8755,76.0914
236.0517,210.1631,73.2133,76.1052
235.5341,214.1258,74.2486,75.2340
236.2453,211.9845,75.1802,74.8085
236.8712,205.1484,76.2905,74.3086
238.3655,192.7505,78.0450,73.0168
240.8781,184.7554,77.7770,72.3568
303.3929,160.8307,80.3996,72.9277
2
0
0
0
0
1
280.2993,147.9569,37.1774,60.6439
278.1138,138.2081,40.0191,58.7304
270.3309,140.2756,41.6518,57.6916
251.1075,136.5168,44.2336,55.8531
225.2327,143.7669,48.7778,52.3673
247.0314,150.4708,49.7727,51.7003
260.2417,159.3710,50.5170,51.4771
247.4745,149.6085,50.3524,51.7278
231.7158,143.5326,51.3267,51.0193
247.2010,158.7121,50.9796,51.2836
256.9355,131.9927,50.8357,51.5778
258.8755,139.6418,50.1815,52.4075
256.2737,165.4451,52.1540,50.8808
254.9001,170.1489,53.2788,49.5861
260.9223,168.8970,52.5719,50.4702
263.5406,141.3898,52.2032,51.9380
269.3884,141.5714,51.9877,53.2148
272.2140,145.6705,52.9633,51.6433
282.3401,144.2260,52.4789,51.2378
282.0017,142.4834,53.1557,49.8231
308.1100,172.1722,51.2058,52.0624
295.7601,170.7666,51.5116,53.2475
289.0374,152.5111,51.7595,53.4651
290.7184,158.6482,53.3685,52.7901
292.8399,160.9440,54.1409,51.5422
296.7206,161.3960,53.0363,52.3023
296.7071,161.6610,54.7221,51.7722
296.3519,160.6263,55.4324,50.4879
298.0121,153.9424,55.4473,50.5151
299.2939,152.2528,56.2201,50.5577
292.8531,158.6809,55.6541,51.1490
296.9650,156.1371,54.1566,52.8736
290.6812,156.4619,54.9259,52.2240
287.5528,162.8683,54.4336,52.9092
287.8950,162.1449,53.7491,54.3560
286.2850,159.0342,55.2667,55.4701
282.7802,152.6107,55.3008,56.1100
274.9831,148.1104,55.1046,58.0927
268.1158,150.2108,54.5793,59.2392
260.8650,145.3508,54.7446,59.9990
246.1418,146.8785,57.0933,58.7501
240.0726,144.6000,58.2861,59.6586
235.8506,169.5135,59.3007,59.9805
235.3683,170.5280,58.3869,59.8299
229.5962,149.2854,58.7612,61.3589
227.2308,153.0784,59.7090,61.3391
224.5638,151.7677,61.2305,62.0542
219.3190,148.0216,62.0127,63.7220
220.3925,146.4607,63.8258,64.8638
219.5062,152.5181,65.5984,64.9086
217.9953,149.8375,66.5650,66.1593
218.8494,148.9347,66.9468,67.9649
223.6341,156.4039,68.0003,67.8985
229.1997,161.7383,67.5698,67.9304
233.9638,168.5635,68.7110,67.0832
242.2861,174.0569,69.1739,66.7887
246.0708,171.0993,70.1688,66.2806
262.4913,171.0005,69.5567,66.4782
266.8421,170.3035,69.4237,67.8723
272.2204,165.9115,71.6396,68.0079
277.0564,178.5375,70.7636,66.9447
284.9815,181.2594,70.0925,65.8377
286.2241,188.0697,69.7476,65.0593
288.4523,187.6770,69.5364,63.7222
292.4062,188.0419,70.0208,62.9924
296.4891,182.0019,70.2310,62.5086
303.1887,186.0999,71.4582,60.5810
301.2016,188.6176,73.3548,59.7008
308.2979,188.4280,73.8105,60.0801
311.5101,189.9862,73.7033,59.0694
311.9649,189.6330,74.8814,57.6880
317.4093,181.4184,76.4926,57.4508
319.6442,183.0536,78.3348,56.2844
329.3079,183.1312,78.0231,56.1291
341.4554,174.7080,78.9952,56.1309
339.6442,182.5150,78.3769,55.3593
347.9281,182.0435,76.4970,56.3022
351.0530,189.4702,74.4177,58.1311
358.8248,190.8639,73.4581,59.5105
355.0490,192.1400,76.8277,59.0494
353.5219,200.4381,77.7467,59.5349
351.2675,184.4728,75.7840,61.2654
350.3180,176.3649,73.3724,62.3946
349.0867,161.4617,71.5624,62.2926
345.7981,164.9913,69.7130,63.6600
346.5973,177.0313,68.1145,64.7779
343.3341,197.4979,68.3629,65.6974
349.3007,213.9603,69.0964,66.5500
350.9276,204.8565,67.9785,67.6689
352.1621,197.1113,67.6457,68.2061
349.0952,182.6538,67.3612,67.1695
355.3180,174.8309,67.6274,65.8667
350.0291,159.7788,65.5917,66.5397
348.1194,151.8709,65.2496,65.7091
348.0645,144.7899,63.2971,67.4971
349.0807,169.8740,65.3835,64.6971
338.2845,176.6126,66.4909,63.5109
345.1975,182.7969,64.9478,65.4722
329.8783,187.5599,66.8322,64.1616
327.5772,176.3219,67.3088,66.0097
317.6305,176.4701,66.2075,65.7133
313.4006,165.6829,66.3574,64.4354
312.4202,159.4080,66.2584,62.5674
308.6602,168.6253,65.6643,62.3898
305.9686,174.5195,64.9981,62.7000
304.2310,173.8558,64.4516,64.0273
301.3986,189.4158,64.0464,65.2800
298.4034,199.8187,63.9270,64.8403
303.2929,204.3332,64.2872,63.9226
310.1952,194.8187,64.6158,64.7801
304.1418,188.8772,64.4963,64.4368
304.0015,183.3091,64.7769,63.3902
303.6097,180.4458,65.5605,61.0435
303.6876,187.2578,65.4047,59.3801
303.8661,193.0239,65.0477,59.6352
302.4848,189.5824,63.8841,60.6291
300.8615,196.5910,63.2094,60.3365
303.0922,198.1323,62.6390,61.1450
303.2809,190.4838,62.2617,60.8474
298.5173,177.1344,62.0953,60.4046
291.8745,167.3554,61.8774,58.7425
289.8148,160.5091,62.1980,57.2401
287.1371,164.0934,61.9120,55.7132
287.4408,168.8538,61.3045,55.4509
289.0264,178.9416,59.9714,55.4943
290.7643,186.2728,58.3135,55.3760
